Date,Shown,Clicked,Converted,Avg_cost_per_click,Total_revenue,Ad_group,Region,Device_type,CTR
23-06-2018,70577,2830,33,0.82,754.66,ad_group_3,Europe,Desktop,0.0401
15-10-2015,91877,1846,40,0.99,451.07,ad_group_5,Europe,Desktop,0.0201
13-06-2018,71566,3093,70,0.88,985.25,ad_group_2,North America,Mobile,0.0432
15-01-2015,4717,426,110,1.81,1202.09,AdGroup_7,West,Tablet,0.1569
30-10-2018,75479,2232,34,1.03,569.21,ad_group_2,North America,Desktop,0.0296
15-01-2015,3295,236,102,3.19,5024.41,AdGroup_17,South,Tablet,0.1521
15-01-2015,2834,450,23,3.02,5835.57,AdGroup_23,South,Desktop,0.1648
24-07-2016,64858,3646,55,1.02,994.83,ad_group_3,Europe,Mobile,0.0562
16-10-2016,55085,2991,70,0.92,895.39,ad_group_5,South America,Mobile,0.0543
21-11-2017,58306,1073,34,1.11,1133.48,ad_group_2,Europe,Desktop,0.0184
06-05-2020,69063,3150,67,0.89,617.99,ad_group_1,Europe,Mobile,0.0456
10-04-2016,54452,2751,58,1.07,790.77,ad_group_2,North America,Desktop,0.0505
15-04-2018,91929,3226,64,1.05,759.69,ad_group_2,Asia,Mobile,0.0351
19-07-2015,84748,4364,67,0.97,738.22,ad_group_3,Asia,Mobile,0.0515
02-04-2018,94717,4654,46,1.04,841.44,ad_group_1,Asia,Desktop,0.0491
08-06-2019,98873,3244,33,1.2,488.35,ad_group_1,South America,Mobile,0.0328
01-12-2018,56029,4273,30,1.11,446,ad_group_4,Asia,Desktop,0.0763
21-02-2020,82256,2164,49,0.83,936.33,ad_group_3,Europe,Mobile,0.0263
06-03-2019,61870,2319,63,1,1055.02,ad_group_4,Asia,Mobile,0.0375
22-11-2019,63530,2774,31,0.86,795.23,ad_group_5,Europe,Desktop,0.0437
18-02-2020,75323,3251,33,0.82,805.31,ad_group_1,Asia,Mobile,0.0432
19-10-2019,99084,1511,54,1.11,843.77,ad_group_2,Europe,Desktop,0.0152
18-06-2018,97626,1643,42,1.1,423.95,ad_group_3,South America,Desktop,0.0168
14-08-2016,74072,3609,49,0.94,873.68,ad_group_4,Asia,Desktop,0.0487
16-03-2019,85732,4472,67,1.15,1118.19,ad_group_3,South America,Mobile,0.0522
15-01-2015,1361,465,3,2.03,3272.07,AdGroup_13,South,Desktop,0.1304
08-01-2018,88012,1553,41,0.86,1074.78,ad_group_2,Asia,Desktop,0.0176
15-01-2015,3589,242,113,2.8,7521.15,AdGroup_16,East,Mobile,0.0967
15-01-2015,2188,56,7,3.2,2035.53,AdGroup_6,East,Tablet,0.0507
27-11-2019,85526,2701,65,0.92,892.74,ad_group_5,Europe,Mobile,0.0316
17-01-2018,54101,2487,45,1.17,632.77,ad_group_3,South America,Mobile,0.046
14-10-2017,62763,1280,65,0.98,909.38,ad_group_1,Europe,Desktop,0.0204
13-03-2020,60118,3485,31,1.13,1152.17,ad_group_1,South America,Mobile,0.058
27-03-2017,81325,4677,30,0.98,1089.08,ad_group_4,South America,Desktop,0.0575
07-04-2018,90279,3165,51,0.82,754.55,ad_group_2,North America,Desktop,0.0351
13-02-2015,86797,3957,48,1.09,882.75,ad_group_5,South America,Mobile,0.0456
04-11-2018,61650,4377,50,0.89,1076.97,ad_group_4,Asia,Mobile,0.071
02-10-2015,51266,1968,42,0.85,1093.62,ad_group_1,North America,Desktop,0.0384
03-08-2019,95916,1587,59,1.2,1176.12,ad_group_5,Europe,Desktop,0.0165
15-05-2017,60703,2160,68,0.95,532.1,ad_group_5,Europe,Mobile,0.0356
12-04-2015,96356,2826,69,0.88,1023.31,ad_group_2,Asia,Desktop,0.0293
08-07-2018,56697,4782,45,1,1122.98,ad_group_1,North America,Desktop,0.0843
28-11-2019,97276,2123,43,0.88,1147.52,ad_group_2,Europe,Mobile,0.0218
03-09-2018,93601,2096,49,0.86,997.47,ad_group_5,Asia,Mobile,0.0224
18-04-2015,50115,3587,61,1.16,434.7,ad_group_5,Europe,Mobile,0.0716
14-10-2018,93648,1543,67,1.09,486.71,ad_group_5,North America,Desktop,0.0165
12-05-2016,81840,2044,45,0.87,799.76,ad_group_1,South America,Mobile,0.025
15-01-2015,2012,329,27,1.55,5686.65,AdGroup_34,South,Tablet,0.094
13-03-2017,52677,4875,67,0.96,466.49,ad_group_2,Asia,Mobile,0.0925
27-09-2019,93048,1509,60,0.91,539.91,ad_group_3,Europe,Mobile,0.0162
09-08-2018,76095,3270,52,1.1,650.59,ad_group_1,North America,Mobile,0.043
04-12-2017,50971,4738,50,0.85,908.89,ad_group_5,North America,Desktop,0.093
02-11-2018,53736,2033,37,0.85,519.6,ad_group_1,South America,Mobile,0.0378
08-04-2018,72239,4440,69,1.07,1064.09,ad_group_4,Asia,Mobile,0.0615
02-02-2019,85375,2068,33,1.04,599.94,ad_group_2,South America,Mobile,0.0242
10-10-2019,97511,2415,66,1.14,818.77,ad_group_4,North America,Mobile,0.0248
15-01-2015,3298,397,9,2.91,9305.89,AdGroup_16,South,Desktop,0.0879
15-01-2015,2713,278,65,2.01,9516.02,AdGroup_10,North,Tablet,0.1168
15-01-2015,2903,185,116,0.54,1842.46,AdGroup_22,East,Mobile,0.048
13-12-2016,97802,2728,70,0.87,846.56,ad_group_3,North America,Desktop,0.0279
14-03-2015,78552,4448,50,0.82,976.94,ad_group_1,South America,Mobile,0.0566
15-05-2016,54502,1283,65,0.87,528.94,ad_group_4,North America,Desktop,0.0235
18-06-2019,50025,1092,68,1.08,541.24,ad_group_1,North America,Mobile,0.0218
20-01-2020,95962,2434,47,1.07,1036.89,ad_group_1,Europe,Mobile,0.0254
15-01-2015,1889,409,111,1.12,7902.35,AdGroup_27,South,Tablet,0.0793
26-04-2016,89734,3984,31,1.1,997.64,ad_group_3,Asia,Desktop,0.0444
17-12-2018,96088,1602,52,0.94,446.12,ad_group_1,Europe,Mobile,0.0167
22-05-2018,59573,4947,44,1.13,899.72,ad_group_3,North America,Desktop,0.083
11-11-2019,73507,2007,63,0.92,789.71,ad_group_5,North America,Desktop,0.0273
05-06-2018,53692,1344,35,1,630.71,ad_group_3,South America,Mobile,0.025
10-02-2016,63199,3735,59,0.94,870.35,ad_group_3,South America,Mobile,0.0591
27-01-2017,79201,1960,59,1.05,968.67,ad_group_4,Europe,Desktop,0.0247
04-04-2018,95851,3252,61,0.84,1143.58,ad_group_2,North America,Mobile,0.0339
15-01-2015,1545,358,100,0.58,3618.68,AdGroup_22,North,Tablet,0.114
12-02-2018,93172,1133,55,1.19,971.74,ad_group_3,South America,Desktop,0.0122
22-03-2019,89146,4123,48,0.9,905.28,ad_group_4,North America,Mobile,0.0462
13-01-2017,72164,1154,45,0.85,872.5,ad_group_3,Asia,Mobile,0.016
17-03-2017,56638,2710,70,1.15,508.74,ad_group_2,South America,Desktop,0.0478
15-01-2015,2202,206,5,2.39,766.03,AdGroup_18,North,Desktop,0.0293
16-07-2019,97655,4245,53,1.12,418.73,ad_group_4,Europe,Desktop,0.0435
15-01-2015,2376,222,12,2.16,3160.33,AdGroup_5,East,Mobile,0.1606
29-05-2015,50256,1359,67,1.18,414.89,ad_group_1,Europe,Mobile,0.027
02-02-2018,83006,2863,54,1.16,556.4,ad_group_2,South America,Desktop,0.0345
14-08-2018,88951,1489,45,1.2,1177.4,ad_group_1,Europe,Desktop,0.0167
23-11-2016,86081,1539,56,0.89,874.14,ad_group_4,South America,Desktop,0.0179
29-03-2017,52433,2124,33,1.16,595.78,ad_group_1,North America,Desktop,0.0405
15-01-2015,2187,95,109,3.49,5650.33,AdGroup_4,South,Mobile,0.0693
15-01-2015,3671,314,44,2.7,4178.28,AdGroup_32,South,Tablet,0.0215
15-01-2015,4206,331,67,2.64,9851.98,AdGroup_29,West,Desktop,0.1369
02-12-2016,64124,2522,44,1.13,1028.9,ad_group_1,South America,Desktop,0.0393
15-01-2015,1593,466,55,0.37,5317.2,AdGroup_9,West,Desktop,0.1732
10-07-2017,55824,3280,64,1.17,918.81,ad_group_3,South America,Desktop,0.0588
24-06-2017,70580,1290,52,1.01,457.52,ad_group_4,North America,Desktop,0.0183
18-12-2019,61933,4754,49,1.06,964.78,ad_group_4,South America,Desktop,0.0768
17-07-2018,81145,2027,33,1.17,605.06,ad_group_1,North America,Mobile,0.025
14-04-2019,78402,3075,62,1.03,732.59,ad_group_4,Asia,Mobile,0.0392
09-12-2017,52660,4162,70,1.11,807.04,ad_group_2,South America,Desktop,0.079
17-06-2015,82309,2005,36,1.02,1063.7,ad_group_2,South America,Mobile,0.0244
31-12-2016,76447,1662,64,0.88,824.65,ad_group_2,South America,Mobile,0.0217
15-12-2019,61798,2567,52,0.8,533.61,ad_group_1,South America,Desktop,0.0415
27-01-2015,69514,4435,59,0.93,478.93,ad_group_3,Asia,Mobile,0.0638
15-01-2015,1023,569,21,2.5,4379.19,AdGroup_19,South,Tablet,0.1617
15-01-2015,3821,279,8,1.71,5248.19,AdGroup_8,South,Desktop,0.0707
24-09-2017,52435,3607,30,1.08,649.02,ad_group_5,Europe,Desktop,0.0688
06-11-2017,77639,3818,32,0.97,960.77,ad_group_5,Europe,Desktop,0.0492
18-12-2018,55196,4614,61,0.82,856.39,ad_group_5,Europe,Desktop,0.0836
30-12-2017,57872,4024,47,0.92,1108.24,ad_group_3,South America,Desktop,0.0695
15-01-2015,2537,142,31,1.73,6186.68,AdGroup_27,North,Mobile,0.1022
11-02-2015,62171,1783,52,0.81,865.36,ad_group_2,South America,Desktop,0.0287
21-12-2017,78911,2928,58,0.89,721.86,ad_group_4,Europe,Desktop,0.0371
26-05-2019,57925,4131,69,0.82,542.94,ad_group_1,North America,Desktop,0.0713
14-04-2018,95905,4402,44,0.82,775.07,ad_group_3,Europe,Mobile,0.0459
22-04-2019,87352,4443,36,0.81,502.14,ad_group_2,South America,Desktop,0.0509
01-09-2016,86337,3913,64,0.92,896.16,ad_group_4,North America,Mobile,0.0453
22-10-2019,64331,1496,32,1.19,725.65,ad_group_1,South America,Mobile,0.0233
15-01-2015,4266,204,33,3.03,8477.77,AdGroup_12,North,Desktop,0.0483
24-05-2020,93465,4355,63,0.84,1054.48,ad_group_4,Asia,Desktop,0.0466
06-10-2018,53245,3801,56,1.1,702.49,ad_group_1,North America,Desktop,0.0714
08-05-2016,74653,1016,54,1.06,769.39,ad_group_1,Europe,Mobile,0.0136
25-08-2015,76726,4506,39,0.9,719.67,ad_group_5,South America,Desktop,0.0587
05-07-2016,66242,2442,66,0.83,864.93,ad_group_1,Asia,Mobile,0.0369
04-06-2016,92940,1848,57,1.16,1043.78,ad_group_3,Europe,Desktop,0.0199
15-12-2018,82908,3367,35,0.84,620.84,ad_group_3,South America,Mobile,0.0406
21-12-2016,93636,1604,55,1.12,484.69,ad_group_4,Asia,Desktop,0.0171
27-07-2019,80456,3889,51,1.04,904.53,ad_group_5,Asia,Desktop,0.0483
15-01-2015,2604,116,10,2.77,3573.76,AdGroup_8,West,Mobile,0.0712
28-02-2015,72613,4095,46,1.11,646.58,ad_group_3,Asia,Desktop,0.0564
23-09-2016,56912,1519,64,0.85,873.24,ad_group_2,North America,Mobile,0.0267
15-01-2015,4018,416,109,2.02,4001.94,AdGroup_26,North,Mobile,0.1267
15-08-2016,91829,1683,36,1.19,539.95,ad_group_5,South America,Mobile,0.0183
15-01-2015,4889,222,80,2.79,5535.07,AdGroup_5,North,Mobile,0.0594
28-07-2017,51788,4154,36,1.17,723.2,ad_group_1,Asia,Mobile,0.0802
15-01-2015,1626,559,48,0.84,6735.92,AdGroup_3,North,Mobile,0.1165
23-06-2017,99481,4321,46,0.96,582.21,ad_group_1,North America,Desktop,0.0434
15-01-2015,697,481,11,0.76,3125.26,AdGroup_13,North,Tablet,0.1462
15-01-2015,4163,99,64,3.1,5420.31,AdGroup_26,South,Desktop,0.0173
04-09-2018,76706,2072,43,1.19,633.81,ad_group_2,South America,Mobile,0.027
30-05-2019,79129,4761,34,0.94,1182.98,ad_group_1,Asia,Mobile,0.0602
31-07-2019,93683,1209,64,0.92,637.66,ad_group_2,Asia,Mobile,0.0129
07-12-2016,62972,2494,63,0.81,876.68,ad_group_5,North America,Desktop,0.0396
19-10-2017,51525,1126,65,1.12,736.94,ad_group_1,South America,Desktop,0.0219
15-01-2017,59441,4400,58,1.14,593.96,ad_group_1,North America,Desktop,0.074
15-01-2015,4960,234,85,2.94,5509.24,AdGroup_23,North,Tablet,0.0321
29-05-2018,93907,1254,56,1.05,512.28,ad_group_2,North America,Desktop,0.0134
28-05-2016,88025,2206,37,0.85,1163.13,ad_group_3,Asia,Desktop,0.0251
23-03-2015,94993,1257,52,0.86,495.97,ad_group_4,Europe,Mobile,0.0132
15-01-2015,2160,107,102,3.29,5394.16,AdGroup_11,East,Tablet,0.0508
03-07-2017,99123,1160,59,1.05,522.5,ad_group_3,South America,Desktop,0.0117
15-01-2015,3604,347,24,1.66,720.75,AdGroup_17,East,Mobile,0.0133
06-05-2019,80002,3667,48,1.11,1093.9,ad_group_1,Asia,Desktop,0.0458
31-05-2015,52049,4469,39,1.05,643.85,ad_group_5,South America,Mobile,0.0859
13-02-2017,71450,1836,36,0.97,638.7,ad_group_2,South America,Mobile,0.0257
26-11-2015,92375,3027,32,1.07,1041.92,ad_group_4,Europe,Mobile,0.0328
07-01-2015,71752,1613,69,0.9,496.35,ad_group_3,South America,Desktop,0.0225
01-08-2017,58426,2116,66,1.04,736.43,ad_group_1,Asia,Desktop,0.0362
21-10-2018,70038,2956,48,0.98,1166.42,ad_group_1,Asia,Desktop,0.0422
19-06-2020,77257,3330,62,0.9,1132.28,ad_group_5,Europe,Desktop,0.0431
28-06-2017,97498,3296,38,1.09,1006,ad_group_1,North America,Desktop,0.0338
13-04-2016,66728,4544,68,1.03,1188.16,ad_group_2,Asia,Desktop,0.0681
01-07-2015,60530,2960,66,1.09,1100.65,ad_group_5,North America,Mobile,0.0489
14-06-2015,53174,3431,39,0.8,673.14,ad_group_5,North America,Desktop,0.0645
27-03-2016,56531,3041,49,0.85,1108.86,ad_group_1,Asia,Desktop,0.0538
05-05-2016,90096,3871,62,1.04,887.8,ad_group_5,Asia,Desktop,0.043
13-06-2020,92232,4338,55,0.85,675.73,ad_group_2,North America,Desktop,0.047
17-01-2019,57486,3907,41,0.95,1084.53,ad_group_4,South America,Desktop,0.068
16-01-2018,92338,2702,67,0.82,479.24,ad_group_3,Europe,Desktop,0.0293
17-01-2020,76785,1867,70,0.93,1126.12,ad_group_2,Asia,Mobile,0.0243
21-05-2020,84748,2817,57,0.89,482.12,ad_group_2,Europe,Mobile,0.0332
31-01-2019,78635,2392,70,0.84,602.19,ad_group_4,North America,Mobile,0.0304
13-07-2018,59678,3010,39,0.96,975.92,ad_group_1,North America,Mobile,0.0504
01-12-2019,67564,1752,30,0.85,1001.09,ad_group_3,North America,Desktop,0.0259
13-04-2019,59489,1671,70,1.01,1151.25,ad_group_5,Europe,Mobile,0.0281
24-11-2015,71505,3417,35,1.12,692.6,ad_group_4,North America,Desktop,0.0478
18-03-2016,65634,3179,67,1.08,455.2,ad_group_3,Asia,Mobile,0.0484
19-10-2018,99337,3671,47,1.17,475.43,ad_group_2,Asia,Mobile,0.037
01-05-2018,81171,3232,67,1.03,858.49,ad_group_1,South America,Mobile,0.0398
12-04-2017,55487,1377,63,1.02,770.23,ad_group_1,Asia,Mobile,0.0248
19-07-2019,62017,4389,37,1.14,951.03,ad_group_5,Europe,Desktop,0.0708
17-02-2018,67641,3424,54,1.09,792.34,ad_group_2,North America,Desktop,0.0506
28-03-2015,79372,3354,45,1.13,584.15,ad_group_2,North America,Mobile,0.0423
15-01-2015,2031,566,104,1.84,7465.3,AdGroup_30,South,Mobile,0.0581
16-02-2017,69659,1237,56,1.1,782.83,ad_group_4,Asia,Desktop,0.0178
28-07-2018,84607,4000,59,1.14,819.14,ad_group_3,Asia,Mobile,0.0473
24-02-2015,67314,2992,66,1.04,1100.57,ad_group_5,Europe,Desktop,0.0444
28-06-2019,52531,3383,46,1,923.19,ad_group_3,Asia,Desktop,0.0644
06-01-2019,60828,2995,58,1.15,797.06,ad_group_5,South America,Mobile,0.0492
15-06-2020,96311,3904,39,0.82,813.34,ad_group_5,Asia,Mobile,0.0405
24-04-2015,92139,4370,56,0.96,630.95,ad_group_2,South America,Mobile,0.0474
15-01-2015,3481,124,22,3.09,7684.96,AdGroup_21,South,Tablet,0.1017
14-09-2017,95971,1247,30,1.19,401.7,ad_group_3,South America,Desktop,0.013
06-07-2019,51695,4971,51,1.06,871.84,ad_group_3,North America,Mobile,0.0962
15-01-2015,4259,75,103,1.38,2225.78,AdGroup_28,West,Desktop,0.0849
06-10-2017,77779,3207,53,0.97,918.22,ad_group_2,North America,Mobile,0.0412
12-08-2016,86668,1436,47,0.83,1120.44,ad_group_3,South America,Desktop,0.0166
01-04-2020,79049,3440,59,1.07,593.08,ad_group_4,North America,Mobile,0.0435
18-01-2015,95004,4689,43,0.93,995.22,ad_group_1,Europe,Desktop,0.0494
26-12-2019,60897,3182,39,0.89,1174.5,ad_group_5,Asia,Mobile,0.0523
13-10-2015,69073,1751,67,0.83,795.56,ad_group_5,Europe,Mobile,0.0253
04-03-2016,78340,4024,37,1.15,441.08,ad_group_2,North America,Desktop,0.0514
16-11-2019,72186,3051,42,1.1,1062.61,ad_group_3,North America,Desktop,0.0423
31-10-2016,92895,3838,41,1.08,1033.98,ad_group_4,Europe,Desktop,0.0413
01-02-2015,73172,3859,30,0.92,999.58,ad_group_5,North America,Mobile,0.0527
23-12-2016,57583,3476,58,0.84,595.83,ad_group_5,Europe,Desktop,0.0604
09-08-2017,75250,1483,66,1.18,904.99,ad_group_1,South America,Mobile,0.0197
18-03-2019,72914,1377,44,1,779.94,ad_group_3,South America,Mobile,0.0189
03-08-2015,62969,2159,38,0.94,797.9,ad_group_5,North America,Desktop,0.0343
10-04-2019,65669,2918,51,1.09,787.92,ad_group_4,North America,Desktop,0.0444
10-03-2018,54317,4196,32,1.08,1007.83,ad_group_1,Asia,Desktop,0.0773
23-11-2015,53043,2114,31,1,861.17,ad_group_2,Europe,Desktop,0.0399
14-07-2016,80038,3304,30,1.05,708.11,ad_group_4,South America,Mobile,0.0413
22-12-2017,99140,2143,32,0.97,1110.62,ad_group_3,North America,Desktop,0.0216
18-05-2019,92812,4445,56,1.1,947.96,ad_group_4,Asia,Mobile,0.0479
08-12-2015,88001,3176,42,1.12,620.88,ad_group_1,Asia,Desktop,0.0361
28-05-2015,64582,1572,36,1.11,994.54,ad_group_5,Europe,Desktop,0.0243
27-05-2019,81787,3755,42,1.17,893.49,ad_group_1,Asia,Desktop,0.0459
12-01-2018,95141,1330,46,0.92,1086.49,ad_group_2,Asia,Mobile,0.014
20-02-2020,87102,1444,53,1.1,1117.12,ad_group_2,Europe,Desktop,0.0166
24-08-2017,57555,1735,30,0.81,906.51,ad_group_4,North America,Mobile,0.0301
08-12-2017,50949,2660,55,1.17,844.88,ad_group_3,South America,Desktop,0.0522
05-06-2015,53754,3723,58,0.97,964.22,ad_group_5,South America,Mobile,0.0693
27-03-2019,96630,2213,64,1.07,527,ad_group_4,Europe,Desktop,0.0229
31-10-2019,93387,3651,52,1.12,526.07,ad_group_4,Europe,Desktop,0.0391
15-01-2015,2948,425,26,3.46,7338.59,AdGroup_3,West,Desktop,0.0119
31-05-2019,87638,1745,33,0.85,697.97,ad_group_1,South America,Mobile,0.0199
01-03-2020,69673,1298,66,1.18,581.44,ad_group_4,Asia,Desktop,0.0186
03-06-2019,66484,3928,43,0.83,847.78,ad_group_2,Europe,Desktop,0.0591
15-01-2015,3579,175,31,3.04,3519.36,AdGroup_8,North,Desktop,0.1514
15-01-2015,687,255,48,3,5427.51,AdGroup_22,North,Desktop,0.0821
19-11-2018,97909,4265,56,0.82,978.05,ad_group_4,South America,Desktop,0.0436
15-01-2015,628,579,99,2.98,3136.49,AdGroup_21,West,Mobile,0.1605
09-04-2019,95790,2369,34,0.85,796.26,ad_group_3,North America,Desktop,0.0247
03-10-2019,71174,3539,57,1.12,1172,ad_group_5,Asia,Desktop,0.0497
15-01-2015,4948,491,114,1.31,6588.15,AdGroup_12,North,Mobile,0.0459
27-07-2017,61346,4893,33,0.97,640.87,ad_group_2,Europe,Desktop,0.0798
15-01-2015,3189,335,65,0.88,8115.89,AdGroup_12,West,Mobile,0.0892
13-12-2015,67398,2282,46,0.89,1044.41,ad_group_5,North America,Desktop,0.0339
13-02-2020,58923,3966,52,1.13,818,ad_group_4,South America,Desktop,0.0673
15-01-2015,2189,155,110,3.03,6361.99,AdGroup_33,North,Desktop,0.0855
21-01-2016,65760,4035,30,1.09,889.25,ad_group_5,Europe,Desktop,0.0614
07-10-2018,58633,4771,38,0.94,591.33,ad_group_5,Asia,Mobile,0.0814
22-11-2018,78355,4690,34,0.87,1116.87,ad_group_3,Asia,Mobile,0.0599
01-09-2015,99819,2763,65,0.96,609.76,ad_group_5,Europe,Mobile,0.0277
25-07-2018,88462,4769,44,1.09,1016.37,ad_group_1,Asia,Desktop,0.0539
25-07-2017,90981,2824,33,0.86,446.13,ad_group_4,North America,Mobile,0.031
12-06-2020,68498,1528,67,1.08,1064.09,ad_group_5,South America,Mobile,0.0223
09-11-2015,73331,2898,30,1.16,667.17,ad_group_1,Europe,Desktop,0.0395
15-01-2015,895,152,35,0.76,7861.37,AdGroup_30,West,Desktop,0.1529
15-01-2015,866,482,85,1.39,3405.79,AdGroup_15,North,Mobile,0.0519
26-08-2017,91815,1022,69,1.18,787.79,ad_group_4,Europe,Desktop,0.0111
22-10-2016,72754,2910,34,1.02,768.38,ad_group_2,North America,Desktop,0.04
15-01-2015,1499,573,52,1.39,5615.32,AdGroup_1,South,Tablet,0.1585
06-01-2016,77979,2304,50,1.02,788.68,ad_group_4,Europe,Desktop,0.0295
20-07-2016,64900,2727,65,1.14,853.92,ad_group_3,Asia,Mobile,0.042
15-01-2015,956,374,33,3.3,317.43,AdGroup_4,South,Mobile,0.0482
04-04-2017,54707,4474,32,1.04,966.12,ad_group_3,Europe,Desktop,0.0818
09-09-2017,77924,1631,61,1.08,646.52,ad_group_4,Asia,Desktop,0.0209
02-10-2019,58082,4226,54,0.89,518.33,ad_group_5,North America,Desktop,0.0728
05-07-2018,68815,2100,41,0.87,1135.31,ad_group_5,Europe,Mobile,0.0305
24-03-2017,92429,1909,36,0.88,677.57,ad_group_4,North America,Desktop,0.0207
17-02-2017,86315,2745,62,1.06,465.14,ad_group_2,South America,Mobile,0.0318
18-11-2017,74074,3222,32,0.85,563.72,ad_group_4,Europe,Desktop,0.0435
02-05-2019,77082,2653,69,1.05,526.25,ad_group_1,Asia,Mobile,0.0344
10-10-2017,66601,2133,48,1.18,589.87,ad_group_3,Asia,Mobile,0.032
28-01-2019,95284,2672,35,1.15,897.06,ad_group_5,Asia,Desktop,0.028
15-01-2015,4318,550,54,3.1,4271.01,AdGroup_1,North,Tablet,0.1132
07-03-2019,59496,3385,57,0.83,588.75,ad_group_3,North America,Desktop,0.0569
07-05-2015,61239,1457,50,0.95,1131.13,ad_group_2,South America,Desktop,0.0238
06-06-2017,76261,2848,57,0.95,656.36,ad_group_4,Europe,Desktop,0.0373
11-04-2020,98174,4486,47,0.93,513.13,ad_group_4,Asia,Mobile,0.0457
04-10-2017,55526,4073,67,1.12,714.87,ad_group_1,North America,Desktop,0.0734
22-12-2015,96124,4595,49,1.18,495.67,ad_group_3,South America,Mobile,0.0478
15-01-2015,1910,226,18,0.24,3672.86,AdGroup_3,East,Mobile,0.0788
13-11-2016,67349,1014,65,1.13,931.89,ad_group_4,Asia,Mobile,0.0151
07-04-2017,86014,4554,43,1.01,798.59,ad_group_4,South America,Desktop,0.0529
23-07-2018,64249,4500,43,1.12,1140.58,ad_group_5,North America,Mobile,0.07
11-09-2017,64813,2987,56,1.16,544.75,ad_group_1,Europe,Desktop,0.0461
18-05-2018,60698,1235,32,1.17,704.52,ad_group_2,North America,Desktop,0.0203
29-04-2020,58776,3470,55,1.12,721.02,ad_group_2,Europe,Desktop,0.059
21-05-2015,73771,4605,55,1.2,468.65,ad_group_2,South America,Mobile,0.0624
24-04-2020,62633,3188,68,1.05,1122.23,ad_group_2,South America,Mobile,0.0509
06-12-2019,82805,1338,32,1.18,896.69,ad_group_5,South America,Mobile,0.0162
07-12-2018,55931,3372,58,0.93,745.69,ad_group_4,South America,Desktop,0.0603
15-01-2015,4200,88,7,1.05,9835.35,AdGroup_27,North,Desktop,0.0302
20-01-2019,55235,3446,60,0.99,465.98,ad_group_4,North America,Desktop,0.0624
20-06-2018,82866,1743,59,0.83,730.43,ad_group_2,South America,Mobile,0.021
15-01-2015,2682,378,75,1.35,7002.51,AdGroup_18,West,Desktop,0.1332
12-12-2016,80548,1998,61,1.12,690.43,ad_group_5,South America,Desktop,0.0248
03-03-2018,84259,1487,68,0.97,559.82,ad_group_4,Asia,Mobile,0.0176
03-07-2018,92439,2898,49,0.84,660.57,ad_group_5,South America,Desktop,0.0314
21-05-2017,56193,2304,43,0.86,923.86,ad_group_5,Asia,Desktop,0.041
11-01-2015,77378,3538,54,1.07,691,ad_group_2,North America,Desktop,0.0457
15-01-2015,4060,586,13,3.29,9286.92,AdGroup_34,West,Mobile,0.0518
15-01-2019,68419,4863,42,1.1,745.87,ad_group_5,North America,Desktop,0.0711
24-01-2017,82368,4016,39,0.88,846.92,ad_group_2,Europe,Mobile,0.0488
18-09-2016,50369,2319,69,1.2,920.83,ad_group_1,North America,Mobile,0.046
13-03-2019,72373,2049,47,1.19,843.02,ad_group_2,Asia,Desktop,0.0283
10-05-2015,90431,4865,39,0.93,869.68,ad_group_3,North America,Mobile,0.0538
23-04-2017,60825,2514,55,1.07,814.27,ad_group_5,Asia,Desktop,0.0413
20-11-2015,51779,2919,43,0.91,1041.24,ad_group_2,Asia,Desktop,0.0564
21-02-2019,97941,2184,49,1.06,1047.76,ad_group_5,Europe,Mobile,0.0223
15-06-2018,94266,3103,68,1.05,829.59,ad_group_5,Europe,Mobile,0.0329
15-01-2015,4262,248,86,1.14,5910.77,AdGroup_28,East,Tablet,0.087
15-01-2015,63137,1820,42,0.81,617.73,ad_group_3,South America,Mobile,0.0288
04-12-2019,57662,4827,54,0.95,1016.15,ad_group_5,Asia,Mobile,0.0837
04-08-2015,89729,1544,53,1.19,509.29,ad_group_1,North America,Mobile,0.0172
12-11-2018,95550,4734,46,1.15,908.58,ad_group_1,South America,Desktop,0.0495
15-01-2015,4923,434,116,2.29,940.54,AdGroup_31,West,Desktop,0.1237
28-03-2018,87850,3234,69,1.19,713.26,ad_group_1,North America,Mobile,0.0368
15-01-2015,1480,84,23,0.27,6760.45,AdGroup_22,East,Tablet,0.0601
22-09-2018,81194,3557,35,0.96,780.17,ad_group_3,Asia,Desktop,0.0438
14-05-2017,93556,2996,33,0.94,1119.78,ad_group_1,Asia,Desktop,0.032
31-05-2016,98406,3623,44,1.19,566.99,ad_group_1,South America,Desktop,0.0368
20-08-2016,58726,2512,56,0.82,413.76,ad_group_4,Asia,Mobile,0.0428
15-07-2015,89210,4264,50,1.17,481.47,ad_group_4,South America,Desktop,0.0478
16-10-2015,94847,2587,54,1.16,758.55,ad_group_5,Europe,Mobile,0.0273
08-08-2017,76613,2775,59,0.81,624.8,ad_group_5,South America,Desktop,0.0362
13-05-2019,51621,1531,48,0.9,1015.82,ad_group_5,South America,Desktop,0.0297
30-01-2020,54212,2057,69,0.94,1085.45,ad_group_4,North America,Desktop,0.0379
25-01-2018,99977,4434,64,0.86,972.72,ad_group_4,North America,Mobile,0.0444
03-07-2016,52933,4931,69,1.11,1172.16,ad_group_4,North America,Desktop,0.0932
06-06-2015,93272,3926,67,1.09,802.71,ad_group_2,Europe,Desktop,0.0421
